stop_code	stop_id	stop_name
53392	490006646E	Leytonstone, Essex Road South (->S)
59069	490006454S	Brixton, Effra Parade (Stop)
54729	490006534Z	Eltham, Eltham High Street  Pound Place (Stop S)
74404	490006485S	Whitton, Ellerman Avenue (Stop AS)
73375	490006686W	Lower Edmonton, Exeter Road (Stop LT)
76657	490006688Q	New Cross, Exeter Way (Stop Q)
75710	490006688U	New Cross, Exeter Way (Stop U)
54572	490006691W	Knightsbridge, Exhibition Road (Stop RB)
52392	490006586X	Enfield Town, Enfield Town  Cecil Road (Stop X)
49293	490006587C	Enfield Town, Enfield Town  Church Street (Stop C)
71168	490006587D	Enfield Town, Enfield Town  Church Street (Stop D)
72746	490006587E	Enfield Town, Enfield Town  Church Street (Stop E)
73979	490006588R	Enfield Town, Enfield Town  Genotin Road (Stop R)
57448	490006589V	Enfield Town, Enfield Town Station (Stop V)
47147	490006537M	Eltham, Eltham High Street  Well Hall Road (Stop M)
73650	490006537N	Eltham, Eltham High Street  Well Hall Road (Stop N)
58268	490006475B	Maida Vale, Elgin Avenue  Maida Vale Stn (Stop B)
50859	490006500N	North Harrow, Elmcroft Crescent (->N)
72606	490006500S	North Harrow, Elmcroft Crescent (->S)
53447	490006501N	Hook, Elmcroft Drive (Stop HN)
50841	490006521N	Mottingham, Elmstead Lane (Stop Q)
77386	490006521S	Mottingham, Elmstead Lane (Stop D)
77440	490006567W	Streatham Hill, Emsworth Street (Stop)
73806	490006569N	Chingford Green, Endlebury Road Chingford Green (Stop GT)
47307	490006569S	Chingford Green, Endlebury Road Chingford Green (Bay HD)
56047	490006670E	North End, Eversley Cross (->E)
56299	490006529B	East Dulwich, Derwent Grove (Stop B)
58387	490006530E	Thamesmead South, Elstree Gardens (Stop)
49914	490006532E	Eltham, Eltham Station  Lassa Road (Stop E)
49672	490006532K	Eltham, Eltham Station  Lassa Road (Stop)
49109	490006533P	Eltham, Eltham High Street  Pound Place (Stop P)
72508	490006584W2	Enfield, Enfield Retail Park (Stop D)
53902	490006586S	Enfield Town, Enfield Town  Cecil Road (Stop S)
54814	490006463G	Spitalfields, Elder Street (Stop G)
51764	490006463H	Spitalfields, Elder Street (Stop H)
59472	490006465N	Ramsden, Eldred Drive (Stop K)
58263	490006465W	Ramsden, Eldred Drive (Stop M)
76275	490006473N	Maida Hill, Elgin Avenue  Chippenham Road (Stop MP)
57408	490006624W	South Tottenham, Ermine Road  St. Ignatius Church (Stop TP)
51752	490006625S	West Norwood, Ernest Avenue (Stop S)
72357	490006626N	Mile End, Ernest Street (Stop R)
48479	490006494N	Eltham Park, Elmbrook Gardens (Stop G)
56044	490006494S	Eltham Park, Elmbrook Gardens (Stop P)
73219	490006496W	Tulse Hill, Elmcourt Road (Stop)
49688	490006497E	Snaresbrook, Elmcroft Avenue (->E)
58709	490006497W	Snaresbrook, Elmcroft Avenue (->W)
57535	490006664S	Mill Hill, Eversfield Gardens (Stop)
72816	490006666N	Slade Green, Eversley Avenue (->N)
55950	490006540E1	Mottingham, Eltham Gardens (Stop MB)
55065	490006552N	South Kensington, Imperial College  Elvaston Pl (Stop RV)
52144	490006536S	Avery Hill, Eltham Cemetery (Stop X)
56715	490006537G	Eltham, Eltham Church  Well Hall Road (Stop G)
51152	490006537L	Eltham, Eltham High Street  Roper Street (Stop L)
73554	490006553W	Brixton, Loughborough Park  Elveden House (Stop)
76094	490006554N	Park Langley, Elwill Way (->N)
49146	490006685W	Putney Heath, Exeter House (Stop E)
59299	490006686E	Lower Edmonton, Exeter Road (Stop LV)
71061	490006658E	Erith, Europa Trading Estate (->E)
76653	490006614S	Mile End, Eric Street (Stop ME)
47559	490006615L	Erith, Erith Station  West Street (Stop L)
55458	490006616E	Lessness Heath, Erith Fire Station (Stop S)
49153	490006657W	Chelsfield, Eton Road  Repton Road (->W)
52503	490006670W	North End, Eversley Cross (->W)
53747	490006672N	Winchmore Hill, Eversley Mount (->N)
74609	490006672S	Winchmore Hill, Eversley Mount (->S)
53556	490006681N	Forest Hill, Ewelme Road (Stop P)
48321	490006564N	Edmonton, Empire Parade (Stop NA)
49187	490006564S	Edmonton, Empire Parade (Stop SK)
59380	490006565I	Wembley Park, Empire Way (Stop A)
75374	490006566N	Aldersbrook, Empress Avenue (Stop M)
76417	490006683N	Sipson, Doghurst Drive (Stop BD)
47821	490006685E	Putney Heath, Exeter House (Stop J)
57709	490006648W	Gospel Oak, Estelle Road (Stop GQ)
50854	490006651M	West Hendon, Etheridge Road (NW2) (Stop M)
75278	490006652N	Dulwich Village, Etherow Street (Stop DB)
57139	490006653E	Kingsbury, Eton Grove (->E)
53668	490006653W	Kingsbury, Eton Grove (->W)
48522	490006656E	Fair Cross, Eton Road (IG1) (->E)
76075	490006656N	Fair Cross, Eton Road (IG1) (->N)
57292	490006656S	Fair Cross, Eton Road (IG1) (->S)
55472	490006656W2	Fair Cross, Eton Road (IG1) (->W)
71565	490006657E	Chelsfield, Eton Road  Repton Road (->E)
72657	490006570N	Chingford, Endlebury Road (Stop Y)
50534	490006570S	Chingford, Endlebury Road (Stop M)
55465	490006574HB	Harringay, Endymion Road (Stop HB)
54056	490006574Z	Harringay, Endymion Road (->W)
77267	490006626S	Mile End, Ernest Street (Stop Q)
51642	490006627N	Tottenham Hale, Erskine Crescent (->N)
53297	490006627S	Tottenham Hale, Erskine Crescent (->S)
50163	490006445B	Lower Edmonton, Edmonton Green Police Station (Stop M)
72436	490006446N	South Hornchurch, Edmund Road (Stop N)
92131	490006449W	Bush Hill Park, First Avenue  Bush Hill Park (Stop)
56860	490006450N	Higham Hill, Hillyfield Primary School (Stop D)
77359	490006450S	Higham Hill, Hillyfield Primary School (Stop G)
76139	490006451E	New Cross, Edward Street (Stop Z)
71951	490006452N	Grove Park, Edward Tyler Road (Stop Y)
51394	490006593W	Canonbury, Ufton Road (Stop BP)
57658	490006452S	Grove Park, Edward Tyler Road (Stop X)
47968	490006454N	Brixton, Effra Parade (Stop)
75894	490006538W	Elmstead, Eltham College (->W)
52242	490006595W	North Feltham, Engleheart Drive (Stop D)
55022	490006611E	Waddon, Epsom Road (Stop EW)
54767	490006611W	Waddon, Epsom Road (Stop)
55322	490006658W	Erith, Europa Trading Estate (->W)
73462	490006659E	Redbridge, Redbridge Station (Stop RH)
74908	490006702N	Hayes Town, Fairey Corner (Stop K)
59164	490006702S1	Hayes Town, Fairey Corner (Stop F)
75706	490006703P	South Hampstead, Fairfax Road (NW6) (Stop P)
73117	490006506AB	Elmers End, Elmers End Green (Stop J)
73699	490006506BC1	Elmers End, Elmers End Green (Stop M)
71412	490006506G	Elmers End, Elmers End Green (Stop G)
58136	490006507Y	Bromley, Bromley High Street  The Mall (Stop X)
47386	490006508N	South Croydon, Elmfield Way (->N)
49234	490006508S	South Croydon, Elmfield Way (->S)
75942	490006591W	Gospel Oak, England's Lane (Stop S)
56029	490006593E	Canonbury, Ufton Road (Stop BM)
48858	490006593N	Canonbury, Englefield Road (Stop BJ)
75964	490006630E	Wrythe Green, Erskine Road (Stop)
57152	490006632N	Charlton, Erwood Road (Stop E)
54204	490006632W	Charlton, Erwood Road (Stop A)
54699	490006638N	Northolt, Kingston Close (Stop TH)
49622	490006639N	Bermondsey, Esmeralda Road (Stop JV)
49066	490006639S	Bermondsey, Esmeralda Road (Stop JX)
58275	490006640W	Harold Wood, Essex Gardens (Stop)
57655	490006543S	Eltham, Eltham Green School (Stop EO)
74225	490006544N	Eltham Park, Eltham Park Gardens (->N)
73127	490006560W	Upminster, Emerson Park School (Stop)
59607	490006563N	Northwood Hills, Emmanuel Church (->N)
49485	490006563S	Northwood Hills, Emmanuel Church (->S)
57847	490006681S	Forest Hill, Ewelme Road (Stop R)
50131	490006478W	Wallington, Elgin Road (->W)
49619	490006480S	Lewisham, Lewisham Hill (Stop)
55453	490006482N	Ruxley, Ellenborough Road (->N)
52276	490006482S	Ruxley, Ellenborough Road (->S)
51045	490006484S	Hampstead, Fitzjohn's Avenue (Stop C)
51404	490006485N	Whitton, Ellerman Avenue (Stop AR)
58596	490006475A	Maida Vale, Elgin Avenue  Maida Vale Stn (Stop A)
55299	490006576B	Ponders End, Enfield Bus Garage  Southbury Station (Stop B)
56459	490006578G	Enfield Town, Enfield Civic Centre (Stop G)
52746	490006579N	Enfield Highway, Enfield College (Stop EJ)
49646	490006545S	Eltham Park, Eltham Park Methodist Church (->S)
58061	490006546E	Eltham, Sherard Road (Stop Y)
54499	490006548E	Eltham Park, Eltham High St  Westmount Rd (Stop V)
71040	490006548E1	Eltham Park, Eltham High St  Foots Cray Rd (Stand U)
49480	490006548W	Eltham Park, Eltham High St  Foots Cray Rd (Stop T)
54578	490006549N	Hanwell, Elthorne Park Road (Stop X)
54926	490006549S	Hanwell, Elthorne Park Road (Stop K)
59481	490006533Q	Eltham, Eltham High Street  Pound Place (Stop Q)
73524	490006533R	Eltham, Eltham High Street  Pound Place (Stop R)
75840	490006501S	Hook, Elmcroft Drive (Stop HD)
74835	490006514S	Chelsea, Old Church Street (Stop HQ)
75512	490006505F	Elmers End, Elmers End  Tesco (Stop F)
51833	490006590E	Mill Hill East, Engel Park (->SE)
54116	490006590N	Mill Hill East, Engel Park (->NW)
54734	490006486W	Totteridge, Ellern Mede (->W)
77449	490006487LS	White City, Ellerslie Road (Stop LS)
73687	490006487S	White City, Ellerslie Road (Stop LT)
73482	490006488N	Upper Norwood, Ellery Road (Stop EH)
49674	490006488S	Upper Norwood, Ellery Road (Stop WJ)
52805	490006489E	Leyton, Edith Road (Stop E)
52339	490006490L	Chessington, Ellingham Road (Stop L)
56273	490006490M	Chessington, Ellingham Road (Stop M)
47464	490006492N	Charlton, Elliscombe Road (Stop W)
57554	490006493N	Old Malden, Elmbridge Avenue  Southwood Drive (Stop)
59263	490006516E	Beckenham, Beckenham Library (Stop BD)
56730	490006545N	Eltham Park, Eltham Park Methodist Church (->N)
52901	490006566S	Aldersbrook, Empress Avenue (Stop E)
75453	490006567E	Streatham Hill, Downton Avenue Streatham Hill (Stop)
55151	490006696N	West Croydon, Factory Lane (->N)
52281	490006502N	North Harrow, Elm Drive (Stop NP)
53127	490006502S	North Harrow, Elm Drive (Stop NN)
47823	490006504D	Elmers End, Elmers End  Station Parade (Stop D)
52893	490006515E	Nine Elms, Elm Quay Court (Stop C)
54437	490006515S	Nine Elms, Elm Quay Court (Stop D)
53384	490006654S	Chelsfield, The Highway  Court Road (Stop)
48652	490006655CG	Primrose Hill, Eton Road (NW3) (Stop R)
58101	490006519N	Roehampton, Elmshaw Road (Stop Z)
49509	490006519S	Roehampton, Elmshaw Road (Stop N)
75611	490006445A	Lower Edmonton, Edmonton Green Police Station (Stop J)
47107	490006509N	South Croydon, Elmhurst School (Stop AA)
59171	490006509S	South Croydon, Elmhurst School (Stop BB)
47110	490006510E	Honor Oak Park, Elm Lane (Stop S)
71550	490006510W	Honor Oak Park, Elm Lane (Stop X)
73145	490006512N	South Norwood, Elm Park Road (->N)
72429	490006512S	South Norwood, Elm Park Road (->S)
59608	490006513S	Winchmore Hill, Shrubbery Gardens (Stop H)
48108	490006514N	Chelsea, Old Church Street (Stop HJ)
52942	490006696S	West Croydon, Factory Lane (->S)
49247	490006697N	Roehampton, Fairacres (Stop Q)
74483	490006697S	Roehampton, Fairacres (Stop R)
54363	490006698N	Crouch Hill, Fairbridge Road (Stop N)
73946	490006699N	New Addington, Meridian High School (->N)
56816	490006699S	New Addington, Meridian High School (->S)
49838	490006700E	Fair Cross, Faircross (Stop BB)
57277	490006700W	Fair Cross, Faircross (Stop BP)
47878	490006701B	Hayes Town, Fairdale Gardens (Stop SX)
75183	490006646N	Leytonstone, Essex Road South (->N)
56644	490006648E	Gospel Oak, Estelle Road (Stop GB)
52779	490006591E	Gospel Oak, Haverstock Hill Englands Lane (Stop V)
54924	490006591N	Gospel Oak, England's Lane (Stop U)
53367	490006591S	Gospel Oak, Primrose Gardens (Stop T)
71326	490006580N	Enfield Wash, Enfield Crematorium (Stop A)
71743	490006580S	Enfield Wash, Enfield Crematorium (Stop D)
59097	490006582N	Enfield Lock, Enfield Island Village (Stop)
53620	490006583N	Enfield Town, Enfield Police Station (Stop L)
71729	490006583S	Enfield Town, Enfield Police Station (Stop K)
48281	490006584W1	Enfield, Enfield Retail Park (Stop F)
52492	490006455E	Greenwich, Egerton Drive (Stop)
58917	490006455N	Greenwich, Egerton Drive (Stop N)
49172	490006456E	Stamford Hill, Egerton Road (N16) (Stop SE)
54990	490006486E	Totteridge, Ellern Mede (->E)
52442	490006456F	Stamford Hill, Egerton Road (N16) (Stop SK)
47631	490006457N	Walworth, Chapter Road (->N)
74028	490006458S	Belmont, Egmont Road (Stop V)
77893	490006462S	Eden Park, Elderslie Close (Stop D)
71177	490006505E	Elmers End, Elmers End  Tesco (Stop E)
73519	490006705B	Kingston Upon Thames, Fairfield Bus Station (Stop B)
55601	490006705B2	Kingston Upon Thames, Fairfield Bus Station (Stop D)
76914	490006706C9	Croydon, Fairfield Halls (Stop KD)
75977	490006709N	Croydon, Selsdon Road (Stop L)
73888	490006710N	Chipping Barnet, Fairfield Way (Stop)
74497	490006743N	Grove Park, Farmcote Road (->N)
54421	490006837K	South Hampstead, Finchley Road South Hampstead (Stop K)
52865	490006838GN	Golders Green, Finchley Road (NW11) (Stop GN)
53799	490006885N	Wallend, Wolsey Avenue (->S)
48862	490006885S	Wallend, Wolsey Avenue (->W)
74603	490006887E	Higham Hill, Folly Lane (Stop)
57509	490006918N	Chingford Hatch, Forest Glade (Stop)
49985	490006919K	Forest Hill, Forest Hill Stn  Waldram Cres (Stop K)
52859	490006920E	Honor Oak Park, Forest Hill Fire Station (Stop)
74590	490006920W	Honor Oak Park, Forest Hill Fire Station (Stop N)
50657	490006838GT	Golders Green, Finchley Road (NW11) (Stop GT)
57911	490006844N	Ruislip Common, Howletts Lane (->N)
75888	490006856W	Manor Park, First Avenue (E12) (Stop D)
74727	490006858N	Wembley Park, First Way (Stop)
75141	490006859E	Spring Park, Fir Tree Gardens (Stop)
58053	490006860N	Belmont, Fisher Road (Stop BR)
77167	490006860S	Belmont, Fisher Road (Stop BC)
54985	490006861U	Turnham Green, Fishers Lane (Stop ZZ)
91459	490006862S	Old Ford, Fish Island (Stop OU)
72572	490006862W	Old Ford, Fish Island (Stop OT)
52903	490006771W	Forestdale, Featherbed Lane (Stop H)
77532	490006750W	Bellingham, Farmstead Road (Stop LD)
55880	490006718H1	Tooting Graveney, Fairlight Road (Stop HS)
47883	490006836W	Finchley, Finchley High Road (Stop U)
50850	490006714W	Heath Park, Fairholme Avenue (Stop AR)
71062	490006711N	Harold Park, Fairford Way (Stop PA)
74506	490006711S	Harold Park, Fairford Way (Stop PP)
51595	490006712S	Thornton Heath, Fairgreen Road (Stop A)
54815	490006796S	Kennington, Fentiman Road (Stop S)
57967	490006796T	Kennington, Fentiman Road (Stop T)
74332	490006798CK	Camden Town, Ferdinand Street (Stop CK)
59276	490006798CL	Camden Town, Ferdinand Street (Stop CL)
53240	490006799N	Hornsey Vale, Tottenham Lane YMCA (Stop S)
51174	490006799S	Hornsey Vale, Tottenham Lane YMCA (Stop W)
72786	490006921S	Honor Oak, Forest Hill Tavern (Stop J)
71314	490006922E	Eastcote Village, Fore Street (Stop U)
49659	490006923N	Eastcote Village, Yeomans Acre (Stop)
48635	490006923S	Eastcote Village, Fore Street (Stop)
76519	490006924N	Slade Green, Forest Road  Bridge Road (Stop D)
59100	490006924S	Slade Green, Forest Road  Bridge Road (Stop J)
75571	490006908N2	Palmers Green, Forestdale (Stop S)
72968	490006908S	Palmers Green, Forestdale (Stop C)
47199	490006911N	East Wickham, Foresters Arms (Stop F)
55110	490006729N	Yiewsley, Falling Lane (Stop B)
57252	490006729S	Yiewsley, Yiewsley Library (Stop W)
57508	490006730E	Hainault, Hainault Health Centre (Stop D)
75135	490006730W	Hainault, Hainault Health Centre (Stop U)
47518	490006731N	Enfield Town, Seaford Road (Stop)
47068	490006732	Redbridge, Vista Drive (->NW)
56674	490006732N	Redbridge, Vista Drive (->N)
72439	490006734E	Barking, Park Avenue Barking (Stop EB)
55664	490006734W	Barking, Park Avenue Barking (Stop WB)
55832	490006735N	Welling, Faraday Road (DA16) (->N)
47342	490006832E	West Kilburn, Fifth Avenue Queen's Park (Stop Z)
58749	490006832W	West Kilburn, Fifth Avenue  Queen's Park Library (Stop Y)
76297	490006833S	Upper Clapton, Jessam Avenue (Stop UB)
59013	490006851E	Harold Wood, Firham Park Avenue (Stop CS)
56087	490006851W	Harold Wood, Firham Park Avenue (Stop CU)
49529	490006897N	New Cross, Fordham Park (Stop P)
76195	490006801N	Eastcote, Ferncroft Avenue (Stop M)
71374	490006801S	Eastcote, Ferncroft Avenue (Stop L)
48545	490006802N	Cowley, Ferndale Crescent (Stop BT)
58068	490006716S	Forest Hill, Fairlawn School (Stop Y)
54267	490006717E	Harlesden, Fairlight Avenue (Stop HE)
47125	490006726S	Hoxton, Falkirk Street (Stop KP)
51114	490006762E	Harold Hill, Hilldene Ave Shopping Centre (->E)
74145	490006765N2	Bromley Park, Farwig Lane (Stop)
47788	490006765S2	Bromley Park, Farwig Lane (Stop)
77362	490006905W	Dagenham, Ford Road (RM10) (Stop)
74073	490006906E	Dagenham, Fords East Entrance (Stop E)
57171	490006906W	Dagenham, East Entrance (Stop P)
77169	490006720N	Bethnal Green, Fakruddin Street (Stop V)
59372	490006720S	Bethnal Green, Fakruddin Street (Stop SG)
55652	490006722S	Clapham Junction, Falcon Grove (Stop)
50966	490006723E	Ponders End, Falcon Road (Stop PX)
48032	490006723W	Ponders End, Oasis Academy Hadley (Stop PU)
55083	490006725E	Falconwood, Falconwood Community Centre (Stop J)
47509	490006829W	Lower Feltham, Field View (->W)
53039	490006830W	Noel Park, Paisley Road (Stop NN)
72231	490006921N	Honor Oak, Forest Hill Tavern (Stop H)
59567	490006772E	Southall, Featherstone Road (->E)
53787	490006772W	Southall, Featherstone Road (->W)
53059	490006908N1	Palmers Green, Forestdale (Stop N)
55575	490006815G	West Drayton, Ferrers Avenue (Stop G)
56546	490006806H	Kilburn, Fernhead Road (Stop G)
55165	490006774E	Abbey Wood, Felixstowe Road (Stop)
76355	490006774W	Abbey Wood, Felixstowe Road (Stop)
59081	490006776CH	Primrose Hill, Eton Road (NW3) (Stop T)
72500	490006777W	Collier Row, Felstead Road (RM5) (Stop ES)
55793	490006778S	Wanstead, Felstead Road (E11) (Stop T)
77023	490006780E	Hanworth, Hanworth Air Park Leisure Ctr & Library (Stop AD)
48467	490006780N	Hanworth, Hanworth Air Park Leisure Ctr & Library (Stop AJ)
53032	490006756W2	Locksbottom, Princess Royal University Hosp (Stop HA)
47541	490006757E	Locksbottom, Farnborough Park (->E)
55421	490006757N	Locksbottom, Farnborough Park (->N)
56550	490006759E	Farnborough, Farnborough Way (Stop S)
59427	490006759W	Farnborough, Farnborough Way (Stop T)
52904	490006760N	Isleworth, Farnell Road (->N)
76349	490006760S	Isleworth, Farnell Road (->S)
51898	490006717W	Harlesden, Fairlight Avenue (Stop HF)
71285	490006755DE	Green Street Green, Glentrammon Road (Stop D)
74779	490006755EF	Green Street Green, Glentrammon Road (Stop E)
58857	490006756E	Locksbottom, Farnborough Common  P R U Hospital (Stop HC)
56870	490006740N	Selsdon/South Croydon, Farley Road  Croham Valley Rd (->N)
59185	490006718H2	Tooting Graveney, Fairlight Road (Stop HR)
73653	490006819E	Tottenham Hale, Ferry Lane (Stop K)
76851	490006819W	Tottenham Hale, Ferry Lane (Stop L)
74081	490006820S	Tottenham Hale, Ferry Lane Primary School (Stop)
52026	490006821W	Blackhorse Road, Ferry Lane Industrial Estate (Stop BG)
77328	490006822E	Greenford, Rosedene Avenue (Stop EQ)
77201	490006822W	Greenford, Ferrymead Drive (Stop ET)
58460	490006825E	Putney, Festing Road (Stop F)
71802	490006863S	Keston, Fishponds Road (Stop WF)
71459	490006864N1	Lambeth, Fitzalan Street (Stop KG)
50079	490006864S1	Lambeth, Fitzalan Street (Stop KF)
76590	490006872W	Stamford Brook, Flanchford Road (Stop SK)
98131	490006873N	Clay Hill, Flash Lane (->N)
77028	490006713W	South Hampstead, Fairhazel Gardens (Stop)
57039	490006714E	Heath Park, Fairholme Avenue (Stop AS)
